Column ID,Column Name,Column Alias,Field Type,Connection Name,Connection Alias,datatype,role,Calculation Formula,Original Calculation,Calc Clean Status,Field Used in Worksheets,Worksheet Name,File Name,Tool,File Type,Parameter Count,Relationship Count,Extraction Errors
1233,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,Label Actuals,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1234,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,Qty Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1235,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,SC Arrows,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1236,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,SC Information,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1237,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,SC Months,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1238,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,SC Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1239,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,SC Sidebar,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1240,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,SC Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1241,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,Sales vs Select,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1242,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1243,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,Top Accounts,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1244,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,Top dim Tree,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1245,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,TreeMap $,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1246,[Multi-Dim1 (copy)],Multi-Dim1 L2,Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,"CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END","CASE [Parameters].[Dim1 (copy)]
WHEN 'Key Category' THEN [Key_Category]
WHEN 'Business Segment' THEN [Business_Segment]
WHEN 'Top Account' THEN [TOP_ACCOUNT]
WHEN 'Sales Office' THEN [Sales_Office]
WHEN 'Sales Channel' THEN [Sales_Channel]
WHEN 'Season' THEN [Season]
WHEN 'Silhouette' THEN [Silhouette]
WHEN 'Franchise' THEN [Franchise]
WHEN 'Article' THEN [Article]
WHEN 'Rep' THEN [Rep]
WHEN 'Article Description' THEN [Model_Name]
WHEN 'Article + Description' THEN [Calculation_1028791077247758339]
WHEN 'Product Division' THEN [Product_Division]
WHEN 'Gender' THEN [Gender]
WHEN 'Finance Manager' THEN [Finance_Manager]
END",Unresolved References,Yes,Units Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1247,[Number of Records],[Number of Records],Table Calculation,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,integer,measure,1,1,Success,Yes,SC Information,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1248,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Article Detail,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1249,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Dollar Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1250,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month #,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1251,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1252,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1253,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1254,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Help Icon,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1255,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Label Actuals,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1256,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Qty Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1257,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1258,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Information,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1259,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1260,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
